fpl_name,position,fpl_team,assists,bonus,clean_sheets,fpl_element,goals_conceded,goals_scored,fpl_kickoff_time,minutes,opponent_fpl_team_number,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,points,value,was_home,yellow_cards,gw,season,expected_assists,expected_goals,bps,creativity,fixture,ict_index,influence,round,selected,threat,transfers_balance,transfers_in,transfers_out,expected_goal_involvements,expected_goals_conceded,starts,fpl_date
Harrison Armstrong,3,6,0,0,0,603,0,0,2025-02-26T19:30:00Z,0,31,0,0,0,0,0,1,1,0,44,False,0,27,2024-25,0.0,0.0,0,0.0,261,0.0,0.0,27,16856,0.0,-560,0,560,0.0,0.0,0,2025-02-26
Jacob Greaves,2,34,0,0,0,270,4,1,2025-01-25T15:00:00Z,90,9,0,0,0,0,0,1,4,6,39,False,0,23,2024-25,0.0,0.25,12,0.0,226,8.9,55.6,23,479952,33.0,-560,19674,20234,0.25,1.98,1,2025-01-25
Jacob Greaves,2,34,0,0,0,270,2,0,2025-02-01T15:00:00Z,90,13,0,0,0,0,0,2,1,1,39,True,0,24,2024-25,0.05,0.0,6,11.2,236,3.1,17.4,24,516721,2.0,29966,41927,11961,0.05,0.91,1,2025-02-01
Jacob Greaves,2,34,0,0,0,270,1,0,2025-02-15T15:00:00Z,90,27,0,0,0,0,0,1,1,1,39,False,1,25,2024-25,0.0,0.0,7,0.8,241,1.1,10.6,25,511553,0.0,-431,15042,15473,0.0,2.42,1,2025-02-15
Jacob Greaves,2,34,0,0,0,270,4,0,2025-02-22T15:00:00Z,90,17,0,0,0,0,0,4,1,0,39,True,0,26,2024-25,0.02,0.0,1,1.7,256,1.8,15.8,26,511816,0.0,-58,11230,11288,0.02,1.71,1,2025-02-22
Jacob Greaves,2,34,0,0,0,270,3,0,2025-02-26T19:30:00Z,90,11,0,0,0,0,0,2,3,1,39,False,0,27,2024-25,0.02,0.0,3,4.0,270,1.9,15.0,27,504208,0.0,-7767,6827,14594,0.02,0.72,1,2025-02-26
Mathias Jensen,3,31,0,0,0,95,1,0,2025-01-26T14:00:00Z,36,5,0,0,0,0,0,2,1,1,53,False,0,23,2024-25,0.03,0.0,6,2.2,224,1.6,11.4,23,6665,2.0,62,218,156,0.03,0.72,0,2025-01-26
Mathias Jensen,3,31,0,0,0,95,1,0,2025-02-02T14:00:00Z,24,17,0,0,0,0,0,2,0,1,53,True,0,24,2024-25,0.01,0.02,4,1.6,233,0.5,2.0,24,6868,1.0,111,282,171,0.03,0.26,0,2025-02-02
Mathias Jensen,3,31,0,0,0,95,0,0,2025-02-15T15:00:00Z,15,20,0,0,0,0,0,1,0,1,53,False,0,25,2024-25,0.02,0.0,5,11.1,250,1.8,2.6,25,7063,4.0,101,296,195,0.02,0.16,0,2025-02-15
Mathias Jensen,3,31,0,0,0,95,0,0,2025-02-21T20:00:00Z,0,8,0,0,0,0,0,4,0,0,53,False,0,26,2024-25,0.0,0.0,0,0.0,257,0.0,0.0,26,7326,0.0,204,357,153,0.0,0.0,0,2025-02-21
Mathias Jensen,3,31,0,0,0,95,0,0,2025-02-26T19:30:00Z,0,6,0,0,0,0,0,1,1,0,53,True,0,27,2024-25,0.0,0.0,0,0.0,261,0.0,0.0,27,6870,0.0,-448,15,463,0.0,0.0,0,2025-02-26
Jhon Durán,4,27,0,0,0,38,1,0,2025-01-26T16:30:00Z,24,20,0,0,0,0,0,1,1,1,58,True,0,23,2024-25,0.01,0.09,0,1.8,221,1.1,0.4,23,302007,9.0,-11931,14361,26292,0.1,0.46,0,2025-01-26
Jhon Durán,4,27,0,0,0,38,0,0,2025-02-01T17:30:00Z,0,26,0,0,0,0,0,0,2,0,57,False,0,24,2024-25,0.0,0.0,0,0.0,240,0.0,0.0,24,269703,0.0,-32812,8091,40903,0.0,0.0,0,2025-02-01
Jhon Durán,4,27,0,0,0,38,0,0,2025-02-15T15:00:00Z,0,34,0,0,0,0,0,1,1,0,57,True,0,25,2024-25,0.0,0.0,0,0.0,241,0.0,0.0,25,221639,0.0,-48752,1267,50019,0.0,0.0,0,2025-02-15
Jhon Durán,4,27,0,0,0,38,0,0,2025-02-19T19:30:00Z,0,9,0,0,0,0,0,2,2,0,57,True,0,29,2024-25,0.0,0.0,0,0.0,282,0.0,0.0,25,221639,0.0,-48752,1267,50019,0.0,0.0,0,2025-02-19
Jhon Durán,4,27,0,0,0,38,0,0,2025-02-22T17:30:00Z,0,4,0,0,0,0,0,1,2,0,57,True,0,26,2024-25,0.0,0.0,0,0.0,252,0.0,0.0,26,207569,0.0,-15040,0,15040,0.0,0.0,0,2025-02-22
Jhon Durán,4,27,0,0,0,38,0,0,2025-02-25T19:30:00Z,0,5,0,0,0,0,0,1,4,0,57,False,0,27,2024-25,0.0,0.0,0,0.0,263,0.0,0.0,27,200533,0.0,-7226,0,7226,0.0,0.0,0,2025-02-25
Jarrad Branthwaite,2,6,0,2,1,219,0,0,2025-01-25T15:00:00Z,90,21,0,0,0,0,0,1,0,8,48,False,0,23,2024-25,0.02,0.0,31,1.1,223,3.8,35.2,23,117991,2.0,1526,6582,5056,0.02,0.73,1,2025-01-25
Jarrad Branthwaite,2,6,0,0,1,219,0,0,2025-02-01T15:00:00Z,90,8,0,0,0,0,0,0,4,6,48,True,0,24,2024-25,0.01,0.23,22,1.0,235,3.8,25.8,24,189179,11.0,55939,59975,4036,0.24,0.33,1,2025-02-01
Jarrad Branthwaite,2,6,1,0,0,219,2,0,2025-02-12T19:30:00Z,90,9,0,0,0,0,0,2,2,4,48,True,0,15,2024-25,0.02,0.0,25,13.4,144,7.6,60.2,24,189179,2.0,55939,59975,4036,0.02,0.65,1,2025-02-12
Jarrad Branthwaite,2,6,0,0,0,219,1,0,2025-02-15T17:30:00Z,90,5,0,0,0,0,0,2,1,2,48,False,0,25,2024-25,0.0,0.0,14,0.5,243,4.0,39.4,25,174557,0.0,-2388,10418,12806,0.0,1.72,1,2025-02-15
Jarrad Branthwaite,2,6,0,0,0,219,2,0,2025-02-22T12:30:00Z,90,11,0,0,0,0,0,2,2,1,48,True,0,26,2024-25,0.0,0.07,12,0.2,254,4.8,31.2,26,184928,17.0,8997,14538,5541,0.07,0.41,1,2025-02-22
Jarrad Branthwaite,2,6,0,0,0,219,1,0,2025-02-26T19:30:00Z,90,31,0,0,0,0,0,1,1,2,48,False,0,27,2024-25,0.01,0.0,13,1.4,261,1.6,14.8,27,184209,0.0,-1041,8403,9444,0.01,1.48,1,2025-02-26
Ross Barkley,3,27,0,0,0,29,0,0,2025-01-26T16:30:00Z,0,20,0,0,0,0,0,1,1,0,52,True,0,23,2024-25,0.0,0.0,0,0.0,221,0.0,0.0,23,28339,0.0,-1567,25,1592,0.0,0.0,0,2025-01-26
Ross Barkley,3,27,0,0,0,29,0,0,2025-02-01T17:30:00Z,0,26,0,0,0,0,0,0,2,0,52,False,0,24,2024-25,0.0,0.0,0,0.0,240,0.0,0.0,24,27528,0.0,-838,30,868,0.0,0.0,0,2025-02-01
Ross Barkley,3,27,0,0,0,29,0,0,2025-02-15T15:00:00Z,0,34,0,0,0,0,0,1,1,0,52,True,0,25,2024-25,0.0,0.0,0,0.0,241,0.0,0.0,25,26736,0.0,-809,38,847,0.0,0.0,0,2025-02-15
Ross Barkley,3,27,0,0,0,29,0,0,2025-02-19T19:30:00Z,0,9,0,0,0,0,0,2,2,0,52,True,0,29,2024-25,0.0,0.0,0,0.0,282,0.0,0.0,25,26736,0.0,-809,38,847,0.0,0.0,0,2025-02-19
Ross Barkley,3,27,0,0,0,29,0,0,2025-02-22T17:30:00Z,0,4,0,0,0,0,0,1,2,0,52,True,0,26,2024-25,0.0,0.0,0,0.0,252,0.0,0.0,26,26313,0.0,-445,15,460,0.0,0.0,0,2025-02-22
Ross Barkley,3,27,0,0,0,29,0,0,2025-02-25T19:30:00Z,0,5,0,0,0,0,0,1,4,0,52,False,0,27,2024-25,0.0,0.0,0,0.0,263,0.0,0.0,27,26077,0.0,-250,15,265,0.0,0.0,0,2025-02-25
Ross Stewart,4,13,0,0,0,473,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,44,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,248038,0.0,-533,22393,22926,0.0,0.0,0,2025-01-25
Ross Stewart,4,13,0,0,0,473,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,44,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,244244,0.0,-3869,20674,24543,0.0,0.0,0,2025-02-01
Ross Stewart,4,13,0,0,0,473,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,44,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,235067,0.0,-9383,7095,16478,0.0,0.0,0,2025-02-15
Ross Stewart,4,13,0,0,0,473,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,44,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,222420,0.0,-12713,2943,15656,0.0,0.0,0,2025-02-22
Ross Stewart,4,13,0,0,0,473,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,44,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,210426,0.0,-12373,2575,14948,0.0,0.0,0,2025-02-25
Declan Rice,3,1,0,0,1,16,0,0,2025-01-25T15:00:00Z,90,26,0,0,0,0,0,1,0,3,62,False,0,23,2024-25,0.27,0.04,19,44.8,230,9.1,23.0,23,288981,23.0,-1944,7635,9579,0.31,0.74,1,2025-01-25
Declan Rice,3,1,2,2,0,16,1,0,2025-02-02T16:30:00Z,90,10,0,0,0,0,0,1,5,10,62,True,0,24,2024-25,0.2,0.0,39,48.3,231,9.8,47.4,24,286427,2.0,-4167,5695,9862,0.2,0.81,1,2025-02-02
Declan Rice,3,1,0,0,1,16,0,0,2025-02-15T12:30:00Z,90,8,0,0,0,0,0,2,0,3,62,False,0,25,2024-25,0.02,0.12,12,13.1,245,3.4,14.8,25,306370,6.0,15675,22448,6773,0.14,0.22,1,2025-02-15
Declan Rice,3,1,0,0,0,16,1,0,2025-02-22T15:00:00Z,55,20,0,0,0,0,0,1,0,1,62,True,0,26,2024-25,0.17,0.02,9,32.5,251,5.3,13.4,26,312807,7.0,5395,13704,8309,0.19,1.04,1,2025-02-22
Declan Rice,3,1,0,0,1,16,0,0,2025-02-26T19:30:00Z,90,32,0,0,0,0,0,0,0,3,62,False,0,27,2024-25,0.22,0.1,19,47.9,264,7.6,21.2,27,305086,7.0,-8202,3415,11617,0.32,0.4,1,2025-02-26
Mikey Moore,3,17,0,0,0,610,0,0,2025-01-26T14:00:00Z,36,8,0,0,0,0,0,2,1,1,45,True,0,23,2024-25,0.01,0.04,-2,2.0,229,0.9,1.2,23,24074,6.0,2462,2986,524,0.05,0.0,0,2025-01-26
Mikey Moore,3,17,0,0,0,610,0,0,2025-02-02T14:00:00Z,45,31,0,0,0,0,0,2,0,1,45,False,0,24,2024-25,0.11,0.0,2,22.5,233,3.1,2.8,24,25427,6.0,1182,1833,651,0.11,1.02,1,2025-02-02
Mikey Moore,3,17,0,0,0,610,0,0,2025-02-16T16:30:00Z,0,11,0,0,0,0,0,0,1,0,45,True,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,25576,0.0,127,1238,1111,0.0,0.0,0,2025-02-16
Mikey Moore,3,17,0,0,0,610,0,0,2025-02-22T15:00:00Z,0,34,0,0,0,0,0,4,1,0,45,False,0,26,2024-25,0.0,0.0,0,0.0,256,0.0,0.0,26,25005,0.0,-599,319,918,0.0,0.0,0,2025-02-22
Mikey Moore,3,17,0,0,0,610,0,0,2025-02-26T19:30:00Z,0,10,0,0,0,0,0,1,0,0,45,True,0,27,2024-25,0.0,0.0,0,0.0,265,0.0,0.0,27,24398,0.0,-634,157,791,0.0,0.0,0,2025-02-26
Jake O'Brien,2,6,0,0,1,582,0,0,2025-01-25T15:00:00Z,90,21,0,0,0,0,0,1,0,5,45,False,1,23,2024-25,0.0,0.0,28,0.4,223,2.4,23.4,23,16639,0.0,450,736,286,0.0,0.73,1,2025-01-25
Jake O'Brien,2,6,0,0,1,582,0,0,2025-02-01T15:00:00Z,90,8,0,0,0,0,0,0,4,6,45,True,0,24,2024-25,0.01,0.0,22,0.9,235,0.9,8.2,24,24063,0.0,6457,6880,423,0.01,0.33,1,2025-02-01
Jake O'Brien,2,6,0,0,0,582,2,0,2025-02-12T19:30:00Z,90,9,0,0,0,0,0,2,2,1,45,True,0,15,2024-25,0.0,0.0,0,0.6,144,1.6,13.2,24,24063,2.0,6457,6880,423,0.0,0.65,1,2025-02-12
Jake O'Brien,2,6,0,0,0,582,1,0,2025-02-15T17:30:00Z,90,5,0,0,0,0,0,2,1,2,45,False,0,25,2024-25,0.01,0.0,7,2.5,243,1.8,13.6,25,24054,2.0,311,1490,1179,0.01,1.72,1,2025-02-15
Jake O'Brien,2,6,0,0,0,582,2,0,2025-02-22T12:30:00Z,90,11,0,0,0,0,0,2,2,0,45,True,1,26,2024-25,0.05,0.0,8,21.6,254,4.5,19.2,26,25024,4.0,761,1345,584,0.05,0.41,1,2025-02-22
Jake O'Brien,2,6,0,2,0,582,1,1,2025-02-26T19:30:00Z,90,31,0,0,0,0,0,1,1,10,45,False,0,27,2024-25,0.01,0.24,24,2.3,261,8.6,62.8,27,24968,21.0,-130,834,964,0.25,1.48,1,2025-02-26
Kai Havertz,4,1,0,0,1,4,0,0,2025-01-25T15:00:00Z,90,26,0,0,0,0,0,1,0,2,78,False,0,23,2024-25,0.0,0.53,-6,1.4,230,4.5,7.4,23,918025,36.0,35507,67389,31882,0.53,0.74,1,2025-01-25
Kai Havertz,4,1,1,3,0,4,1,1,2025-02-02T16:30:00Z,89,10,0,0,0,0,0,1,5,12,78,True,0,24,2024-25,0.25,0.49,44,14.7,231,10.5,55.4,24,843600,35.0,-71641,7003,78644,0.74,0.81,1,2025-02-02
Kai Havertz,4,1,0,0,0,4,0,0,2025-02-15T12:30:00Z,0,8,0,0,0,0,0,2,0,0,78,False,0,25,2024-25,0.0,0.0,0,0.0,245,0.0,0.0,25,797818,0.0,-51179,60662,111841,0.0,0.0,0,2025-02-15
Kai Havertz,4,1,0,0,0,4,0,0,2025-02-22T15:00:00Z,0,20,0,0,0,0,0,1,0,0,78,True,0,26,2024-25,0.0,0.0,0,0.0,251,0.0,0.0,26,727176,0.0,-71443,230,71673,0.0,0.0,0,2025-02-22
Kai Havertz,4,1,0,0,0,4,0,0,2025-02-26T19:30:00Z,0,32,0,0,0,0,0,0,0,0,78,False,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,704116,0.0,-23798,101,23899,0.0,0.0,0,2025-02-26
Ryan Gravenberch,3,9,0,0,1,323,0,0,2025-01-25T15:00:00Z,67,34,0,0,0,0,0,1,4,3,50,True,0,23,2024-25,0.29,0.0,17,17.7,226,2.6,7.8,23,88242,0.0,1656,7356,5700,0.29,0.03,1,2025-01-25
Ryan Gravenberch,3,9,0,0,1,323,0,0,2025-02-01T15:00:00Z,90,2,0,0,0,0,0,2,0,2,50,False,1,24,2024-25,0.01,0.04,17,23.3,232,5.2,24.6,24,97034,4.0,8105,13963,5858,0.05,1.58,1,2025-02-01
Ryan Gravenberch,3,9,0,0,0,323,1,0,2025-02-12T19:30:00Z,60,6,0,0,0,0,0,2,2,2,50,False,0,15,2024-25,0.01,0.0,9,1.3,144,0.8,6.8,24,97034,0.0,8105,13963,5858,0.01,0.79,1,2025-02-12
Ryan Gravenberch,3,9,0,0,0,323,1,0,2025-02-16T14:00:00Z,90,26,0,0,0,0,0,1,2,2,50,True,0,25,2024-25,0.22,0.0,12,7.2,246,1.5,7.4,25,96352,0.0,-1398,5857,7255,0.22,1.5,1,2025-02-16
Ryan Gravenberch,3,9,0,0,0,323,2,0,2025-02-19T19:30:00Z,90,27,0,0,0,0,0,2,2,2,50,False,0,29,2024-25,0.02,0.0,14,13.9,282,2.6,11.6,25,96352,0.0,-1398,5857,7255,0.02,0.73,1,2025-02-19
Ryan Gravenberch,3,9,0,0,1,323,0,0,2025-02-23T16:30:00Z,90,10,0,0,0,0,0,2,0,3,50,False,0,26,2024-25,0.0,0.0,17,0.8,258,2.3,21.8,26,92377,0.0,-4601,2676,7277,0.0,0.63,1,2025-02-23
Ryan Gravenberch,3,9,0,0,1,323,0,0,2025-02-26T20:15:00Z,76,23,0,0,0,0,0,0,2,3,50,True,0,27,2024-25,0.01,0.0,14,3.7,269,1.4,10.6,27,89711,0.0,-2997,2359,5356,0.01,0.23,1,2025-02-26
Jean-Clair Todibo,2,20,0,0,0,591,0,0,2025-01-26T16:30:00Z,0,27,0,0,0,0,0,1,1,0,42,False,0,23,2024-25,0.0,0.0,0,0.0,221,0.0,0.0,23,25783,0.0,-1136,35,1171,0.0,0.0,0,2025-01-26
Jean-Clair Todibo,2,20,0,0,0,591,0,0,2025-02-03T20:00:00Z,0,4,0,0,0,0,0,1,2,0,42,False,0,24,2024-25,0.0,0.0,0,0.0,234,0.0,0.0,24,24871,0.0,-905,22,927,0.0,0.0,0,2025-02-03
Jean-Clair Todibo,2,20,0,0,0,591,0,0,2025-02-15T15:00:00Z,0,31,0,0,0,0,0,1,0,0,42,True,0,25,2024-25,0.0,0.0,0,0.0,250,0.0,0.0,25,24142,0.0,-775,23,798,0.0,0.0,0,2025-02-15
Jean-Clair Todibo,2,20,0,0,1,591,0,0,2025-02-22T15:00:00Z,61,1,0,0,0,0,0,1,0,5,42,False,1,26,2024-25,0.0,0.0,22,0.7,251,1.1,10.6,26,24378,0.0,141,342,201,0.0,0.55,1,2025-02-22
Jean-Clair Todibo,2,20,0,0,1,591,0,0,2025-02-27T20:00:00Z,65,8,0,0,0,0,0,0,2,6,42,True,0,27,2024-25,0.01,0.0,23,3.1,266,1.3,8.0,27,26292,2.0,1761,2028,267,0.01,0.12,1,2025-02-27
Dan Burn,2,23,0,0,0,395,1,0,2025-01-25T15:00:00Z,90,13,0,0,0,0,0,3,1,2,44,False,0,23,2024-25,0.0,0.13,1,10.2,228,2.6,11.4,23,888446,4.0,4140,39650,35510,0.13,0.76,1,2025-01-25
Dan Burn,2,23,0,0,0,395,2,0,2025-02-01T15:00:00Z,90,25,0,0,0,0,0,2,1,0,44,True,1,24,2024-25,0.01,0.12,3,0.7,238,6.9,29.4,24,868194,39.0,-18835,15037,33872,0.13,1.56,1,2025-02-01
Dan Burn,2,23,0,0,0,395,4,0,2025-02-15T15:00:00Z,90,10,0,0,0,0,0,0,4,0,44,False,0,25,2024-25,0.0,0.0,-5,0.6,247,1.5,14.2,25,771896,0.0,-94442,4593,99035,0.0,1.9,1,2025-02-15
Dan Burn,2,23,0,0,0,395,3,0,2025-02-23T14:00:00Z,90,32,0,0,0,0,0,3,4,1,44,True,0,26,2024-25,0.0,0.0,4,0.8,259,2.9,25.8,26,756555,2.0,-21354,4886,26240,0.0,2.18,1,2025-02-23
Dan Burn,2,23,0,0,0,395,2,0,2025-02-26T20:15:00Z,90,9,0,0,0,0,0,0,2,1,44,False,0,27,2024-25,0.0,0.0,9,10.8,269,2.5,14.0,27,730257,0.0,-26447,3060,29507,0.0,1.7,1,2025-02-26
