season,gw,fpl_element,local_understat_id,local_understat_fixture,fpl_name,understat_name,position,fpl_team,understat_team,opponent_fpl_team_number,fpl_kickoff_time,understat_date,value,points,minutes,goals_scored,xG,goals_conceded,assists,xA,yellow_cards,red_cards,clean_sheets,key_passes,own_goals,penalties_missed,penalties_saved,saves,bonus,team_a_score,team_h_score,was_home,expected_assists,expected_goals
2024-25,7,44,108606.0,3869.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,11,2024-10-06T13:00:00Z,2024-10-06,45,1,11,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,44,,,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,,25,2024-10-19T14:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,44,109030.0,3883.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,2,2024-10-26T14:00:00Z,2024-10-26,45,2,90,0,0.07,1,0,0.11,0,0,0,1.0,0,0,0,0,0,1,1,True,0.11,0.07
2024-25,10,44,109531.0,3899.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,17,2024-11-03T14:00:00Z,2024-11-03,45,0,90,0,0.0,4,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.15,0.0
2024-25,11,44,109738.0,3906.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,9,2024-11-09T20:00:00Z,2024-11-09,45,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,44,,,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,,5,2024-11-23T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,44,110255.0,3923.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,4,2024-12-01T13:30:00Z,2024-12-01,44,1,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,44,110547.0,3933.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,31,2024-12-04T20:15:00Z,2024-12-04,44,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.01,0.0
2024-25,15,44,110791.0,3941.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,13,2024-12-07T15:00:00Z,2024-12-07,44,8,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,2,0,1,True,0.01,0.0
2024-25,16,44,111350.0,3959.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,32,2024-12-14T17:30:00Z,2024-12-14,44,1,90,0,0.18,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.01,0.24
2024-25,17,44,111367.0,3960.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,10,2024-12-21T12:30:00Z,2024-12-21,44,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,44,111860.0,3976.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,23,2024-12-26T15:00:00Z,2024-12-26,44,1,90,0,0.0,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.01,0.0
2024-25,19,44,111972.0,3980.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,21,2024-12-30T19:45:00Z,2024-12-30,44,1,90,0,0.0,2,0,0.04,0,0,0,1.0,0,0,0,0,0,2,2,True,0.01,0.0
2024-25,20,44,112310.0,3991.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,8,2025-01-04T15:00:00Z,2025-01-04,44,2,90,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.01,0.0
2024-25,21,44,112644.0,4002.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,6,2025-01-15T19:30:00Z,2025-01-15,44,8,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,2,1,0,False,0.01,0.0
2024-25,22,44,112882.0,4010.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2,27,Aston Villa,1,2025-01-18T17:30:00Z,2025-01-18,44,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,576,108202.0,3855.0,Andy Irving,Andy Irving,3,20,West Ham,31,2024-09-28T14:00:00Z,2024-09-28,49,0,1,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,7,576,,,Andy Irving,Andy Irving,3,20,,34,2024-10-05T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,True,0.0,0.0
2024-25,8,576,,,Andy Irving,Andy Irving,3,20,,17,2024-10-19T11:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,9,576,,,Andy Irving,Andy Irving,3,20,,11,2024-10-27T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,10,576,109481.0,3897.0,Andy Irving,Andy Irving,3,20,West Ham,32,2024-11-02T15:00:00Z,2024-11-02,48,1,11,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,11,576,,,Andy Irving,Andy Irving,3,20,,6,2024-11-09T15:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,12,576,109931.0,3912.0,Andy Irving,Andy Irving,3,20,West Ham,23,2024-11-25T20:00:00Z,2024-11-25,48,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.0
2024-25,13,576,110436.0,3929.0,Andy Irving,Andy Irving,3,20,West Ham,1,2024-11-30T17:30:00Z,2024-11-30,48,1,12,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,2,True,0.0,0.0
2024-25,14,576,,,Andy Irving,Andy Irving,3,20,,8,2024-12-03T20:15:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,False,0.0,0.0
2024-25,15,576,,,Andy Irving,Andy Irving,3,20,,26,2024-12-09T20:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,16,576,,,Andy Irving,Andy Irving,3,20,,2,2024-12-16T20:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,17,576,,,Andy Irving,Andy Irving,3,20,,21,2024-12-21T15:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,18,576,,,Andy Irving,Andy Irving,3,20,,13,2024-12-26T15:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,19,576,112260.0,3989.0,Andy Irving,Andy Irving,3,20,West Ham,9,2024-12-29T17:15:00Z,2024-12-29,48,1,17,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,5,0,True,0.01,0.0
2024-25,20,576,,,Andy Irving,Andy Irving,3,20,,10,2025-01-04T15:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,21,576,112759.0,4006.0,Andy Irving,Andy Irving,3,20,West Ham,25,2025-01-14T19:30:00Z,2025-01-14,48,1,18,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,True,0.0,0.0
2024-25,22,576,,,Andy Irving,Andy Irving,3,20,,5,2025-01-18T15:00:00Z,,48,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.0,0.0
2024-25,6,117,108165.0,3854.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,1,2024-09-28T14:00:00Z,2024-09-28,50,4,84,0,0.13,2,1,0.05,1,0,0,1.0,0,0,0,0,0,2,4,False,0.06,0.18
2024-25,7,117,108396.0,3862.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,2,2024-10-05T14:00:00Z,2024-10-05,50,11,81,1,0.49,0,0,0.36,0,0,1,1.0,0,0,0,0,3,0,1,True,0.15,0.3
2024-25,8,117,108869.0,3877.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,13,2024-10-19T14:00:00Z,2024-10-19,50,6,90,1,1.04,2,0,0.17,1,0,0,3.0,0,0,0,0,0,3,2,False,0.17,1.34
2024-25,9,117,108976.0,3881.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,32,2024-10-25T19:00:00Z,2024-10-25,50,2,90,0,0.1,3,0,0.03,0,0,0,2.0,0,0,0,0,0,3,1,True,0.09,0.12
2024-25,10,117,109385.0,3894.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,34,2024-11-02T15:00:00Z,2024-11-02,51,1,90,0,0.23,1,0,0.67,1,0,0,3.0,0,0,0,0,0,1,1,False,0.08,0.23
2024-25,11,117,109776.0,3907.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,11,2024-11-10T14:00:00Z,2024-11-10,51,1,90,0,0.0,3,0,0.33,1,0,0,3.0,0,0,0,0,0,0,3,False,0.38,0.0
2024-25,12,117,,,Facundo Buonanotte,Facundo Buonanotte,3,8,,4,2024-11-23T12:30:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,13,117,110197.0,3921.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,31,2024-11-30T15:00:00Z,2024-11-30,50,8,63,1,0.65,4,0,0.04,0,0,0,1.0,0,0,0,0,1,1,4,False,0.02,0.78
2024-25,14,117,110675.0,3937.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,20,2024-12-03T20:15:00Z,2024-12-03,50,3,90,0,0.0,0,0,0.52,0,0,1,1.0,0,0,0,0,0,1,3,True,0.14,0.0
2024-25,15,117,,,Facundo Buonanotte,Facundo Buonanotte,3,8,,21,2024-12-08T14:00:00Z,,50,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,16,117,111329.0,3958.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,23,2024-12-14T15:00:00Z,2024-12-14,50,1,31,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,4,False,0.0,0.0
2024-25,17,117,111614.0,3968.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,26,2024-12-22T14:00:00Z,2024-12-22,50,1,6,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,True,0.0,0.0
2024-25,18,117,111809.0,3974.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,9,2024-12-26T20:00:00Z,2024-12-26,49,1,26,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,False,0.0,0.0
2024-25,19,117,112164.0,3986.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,10,2024-12-29T14:30:00Z,2024-12-29,49,2,90,0,0.03,2,0,0.06,0,0,0,1.0,0,0,0,0,0,2,0,True,0.19,0.06
2024-25,20,117,112332.0,3991.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,27,2025-01-04T15:00:00Z,2025-01-04,48,1,7,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,21,117,112691.0,4004.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,5,2025-01-15T19:30:00Z,2025-01-15,48,2,65,0,0.02,1,0,0.15,0,0,0,2.0,0,0,0,0,0,2,0,True,0.25,0.02
2024-25,22,117,113023.0,4015.0,Facundo Buonanotte,Facundo Buonanotte,3,8,Leicester,25,2025-01-18T15:00:00Z,2025-01-18,48,1,19,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,True,0.06,0.0
2024-25,6,380,108297.0,3859.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,17,2024-09-29T15:30:00Z,2024-09-29,45,0,90,0,0.17,3,0,0.04,1,0,0,1.0,0,0,0,0,0,3,0,True,0.03,0.24
2024-25,7,380,,,Lisandro Martínez,Lisandro Martínez,2,11,,27,2024-10-06T13:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,False,0.0,0.0
2024-25,8,380,108757.0,3874.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,31,2024-10-19T14:00:00Z,2024-10-19,45,2,90,0,0.02,1,0,0.01,0,0,0,1.0,0,0,0,0,0,1,2,True,0.02,0.02
2024-25,9,380,109230.0,3889.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,20,2024-10-27T14:00:00Z,2024-10-27,45,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.01,0.0
2024-25,10,380,109426.0,3896.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,4,2024-11-03T16:30:00Z,2024-11-03,44,1,90,0,0.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,11,380,109755.0,3907.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,8,2024-11-10T14:00:00Z,2024-11-10,44,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,3,True,0.01,0.0
2024-25,12,380,,,Lisandro Martínez,Lisandro Martínez,2,11,,34,2024-11-24T16:30:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,13,380,110327.0,3926.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,6,2024-12-01T13:30:00Z,2024-12-01,44,5,90,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,4,True,0.02,0.0
2024-25,14,380,,,Lisandro Martínez,Lisandro Martínez,2,11,,1,2024-12-04T20:15:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,15,380,110852.0,3943.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,32,2024-12-07T17:30:00Z,2024-12-07,44,1,90,0,0.07,3,0,0.0,0,0,0,0.0,0,0,0,0,0,3,2,True,0.03,0.09
2024-25,16,380,111109.0,3951.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,10,2024-12-15T16:30:00Z,2024-12-15,44,6,90,0,0.02,1,1,0.48,0,0,0,2.0,0,0,0,0,1,2,1,False,0.4,0.03
2024-25,17,380,111574.0,3967.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,2,2024-12-22T14:00:00Z,2024-12-22,44,1,90,0,0.16,3,0,0.02,0,0,0,1.0,0,0,0,0,0,3,0,True,0.1,0.15
2024-25,18,380,111956.0,3979.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,26,2024-12-26T17:30:00Z,2024-12-26,44,1,90,0,0.05,2,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.02,0.05
2024-25,19,380,112186.0,3987.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,23,2024-12-30T20:00:00Z,2024-12-30,44,0,64,0,0.0,2,0,0.27,1,0,0,1.0,0,0,0,0,0,2,0,True,0.15,0.0
2024-25,20,380,112438.0,3995.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,9,2025-01-05T16:30:00Z,2025-01-05,44,7,90,1,0.12,2,0,0.28,0,0,0,1.0,0,0,0,0,0,2,2,False,0.11,0.08
2024-25,21,380,112836.0,4009.0,Lisandro Martínez,Lisandro Martínez,2,11,Manchester United,13,2025-01-16T20:00:00Z,2025-01-16,44,1,90,0,0.0,1,0,0.2,1,0,0,1.0,0,0,0,0,0,1,3,True,0.02,0.0
2024-25,22,380,,,Lisandro Martínez,Lisandro Martínez,2,11,,21,2025-01-19T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,True,0.0,0.0
2024-25,6,326,108251.0,3857.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,26,2024-09-28T16:30:00Z,2024-09-28,51,7,90,1,0.1,1,0,0.0,1,0,0,0.0,0,0,0,0,0,2,1,False,0.01,0.17
2024-25,7,326,108375.0,3861.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,5,2024-10-05T11:30:00Z,2024-10-05,52,6,90,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,1,0,False,0.01,0.0
2024-25,8,326,108879.0,3878.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,4,2024-10-20T15:30:00Z,2024-10-20,52,1,90,0,0.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,9,326,109259.0,3890.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,1,2024-10-27T16:30:00Z,2024-10-27,53,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.02,0.0
2024-25,10,326,109394.0,3895.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,21,2024-11-02T15:00:00Z,2024-11-02,53,1,45,0,0.59,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.37
2024-25,11,326,109724.0,3906.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,27,2024-11-09T20:00:00Z,2024-11-09,53,6,90,0,0.31,0,0,0.04,0,0,1,1.0,0,0,0,0,0,0,2,True,0.01,0.11
2024-25,12,326,110161.0,3920.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,13,2024-11-24T14:00:00Z,2024-11-24,54,0,90,0,0.0,2,0,0.0,1,0,0,0.0,0,0,0,0,0,3,2,False,0.03,0.0
2024-25,13,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,10,2024-12-01T16:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,14,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,23,2024-12-04T19:30:00Z,,53,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,3,False,0.0,0.0
2024-25,16,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,25,2024-12-14T15:00:00Z,,52,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,17,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,17,2024-12-22T16:30:00Z,,51,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6,3,False,0.0,0.0
2024-25,18,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,8,2024-12-26T20:00:00Z,,51,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,19,326,,,Ibrahima Konaté,Ibrahima Konaté,2,9,,20,2024-12-29T17:15:00Z,,51,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,0,False,0.0,0.0
2024-25,20,326,112424.0,3995.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,11,2025-01-05T16:30:00Z,2025-01-05,51,1,90,0,0.0,2,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.02,0.0
2024-25,21,326,112733.0,4005.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,32,2025-01-14T20:00:00Z,2025-01-14,51,2,65,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.01,0.0
2024-25,22,326,112909.0,4011.0,Ibrahima Konaté,Ibrahima Konaté,2,9,Liverpool,31,2025-01-18T15:00:00Z,2025-01-18,51,6,90,0,0.1,0,0,0.43,0,0,1,2.0,0,0,0,0,0,2,0,False,0.43,0.15
2024-25,6,72,,,Chris Mepham,Chris Mepham,2,2,,13,2024-09-30T19:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,7,72,,,Chris Mepham,Chris Mepham,2,2,,8,2024-10-05T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,False,0.0,0.0
2024-25,8,72,,,Chris Mepham,Chris Mepham,2,2,,1,2024-10-19T16:30:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,9,72,,,Chris Mepham,Chris Mepham,2,2,,27,2024-10-26T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,10,72,,,Chris Mepham,Chris Mepham,2,2,,10,2024-11-02T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,11,72,,,Chris Mepham,Chris Mepham,2,2,,31,2024-11-09T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,3,False,0.0,0.0
2024-25,12,72,,,Chris Mepham,Chris Mepham,2,2,,21,2024-11-23T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,True,0.0,0.0
2024-25,13,72,,,Chris Mepham,Chris Mepham,2,2,,26,2024-11-30T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,2,False,0.0,0.0
2024-25,14,72,,,Chris Mepham,Chris Mepham,2,2,,17,2024-12-05T20:15:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,15,72,,,Chris Mepham,Chris Mepham,2,2,,34,2024-12-08T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.0,0.0
2024-25,16,72,,,Chris Mepham,Chris Mepham,2,2,,20,2024-12-16T20:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,17,72,,,Chris Mepham,Chris Mepham,2,2,,11,2024-12-22T14:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,0,False,0.0,0.0
2024-25,18,72,,,Chris Mepham,Chris Mepham,2,2,,5,2024-12-26T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,19,72,,,Chris Mepham,Chris Mepham,2,2,,25,2024-12-29T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,20,72,,,Chris Mepham,Chris Mepham,2,2,,6,2025-01-04T15:00:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,21,72,,,Chris Mepham,Chris Mepham,2,2,,4,2025-01-14T19:30:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,22,72,,,Chris Mepham,Chris Mepham,2,2,,23,2025-01-18T12:30:00Z,,44,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4,1,False,0.0,0.0
2024-25,6,333,,,Jarell Quansah,Jarell Quansah,2,9,,26,2024-09-28T16:30:00Z,,41,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,1,False,0.0,0.0
2024-25,7,333,,,Jarell Quansah,Jarell Quansah,2,9,,5,2024-10-05T11:30:00Z,,41,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,8,333,,,Jarell Quansah,Jarell Quansah,2,9,,4,2024-10-20T15:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,9,333,,,Jarell Quansah,Jarell Quansah,2,9,,1,2024-10-27T16:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,10,333,,,Jarell Quansah,Jarell Quansah,2,9,,21,2024-11-02T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,11,333,,,Jarell Quansah,Jarell Quansah,2,9,,27,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.0,0.0
2024-25,12,333,,,Jarell Quansah,Jarell Quansah,2,9,,13,2024-11-24T14:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,2,False,0.0,0.0
2024-25,13,333,110308.0,3925.0,Jarell Quansah,Jarell Quansah,2,9,Liverpool,10,2024-12-01T16:00:00Z,2024-12-01,39,1,17,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,True,0.01,0.0
2024-25,14,333,110747.0,3939.0,Jarell Quansah,Jarell Quansah,2,9,Liverpool,23,2024-12-04T19:30:00Z,2024-12-04,39,0,90,0,0.0,3,0,0.0,1,0,0,0.0,0,0,0,0,0,3,3,False,0.11,0.0
2024-25,16,333,111077.0,3950.0,Jarell Quansah,Jarell Quansah,2,9,Liverpool,25,2024-12-14T15:00:00Z,2024-12-14,39,1,20,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,17,333,,,Jarell Quansah,Jarell Quansah,2,9,,17,2024-12-22T16:30:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6,3,False,0.0,0.0
2024-25,18,333,,,Jarell Quansah,Jarell Quansah,2,9,,8,2024-12-26T20:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,19,333,112275.0,3989.0,Jarell Quansah,Jarell Quansah,2,9,Liverpool,20,2024-12-29T17:15:00Z,2024-12-29,39,1,53,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,0,False,0.01,0.0
2024-25,20,333,,,Jarell Quansah,Jarell Quansah,2,9,,11,2025-01-05T16:30:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,21,333,,,Jarell Quansah,Jarell Quansah,2,9,,32,2025-01-14T20:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,22,333,,,Jarell Quansah,Jarell Quansah,2,9,,31,2025-01-18T15:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,0,False,0.0,0.0
